,Unnamed: 0,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,EB
325,325,326,15736601,Tai,1,0,1,1,4,2,1,1,0,1,0,1.076761475
326,326,327,15601848,Scott,1,0,1,1,2,0,2,1,0,1,0,0.0
327,327,328,15736008,Hunter,1,0,0,2,9,1,1,1,0,1,1,0.877531708
328,328,329,15669064,Mazzanti,1,2,1,1,1,2,1,1,1,2,0,0.809155237
329,329,330,15624528,L?,1,2,1,1,7,2,2,1,1,1,0,1.22175594
330,330,331,15598493,Beach,1,0,1,2,7,0,2,0,1,1,0,0.0
331,331,332,15601274,Hsieh,1,1,0,1,1,2,1,1,0,0,0,7.645092677
332,332,333,15702669,Faulkner,1,2,1,2,2,2,2,0,1,1,0,0.808877899
333,333,334,15728669,Knowles,1,2,0,1,8,2,1,1,0,2,1,0.630098053
334,334,335,15742668,Day,1,1,0,1,6,2,1,1,0,0,0,19.34093077
335,335,336,15697441,Hsueh,0,0,1,1,7,2,1,1,0,1,1,1.558898509
336,336,337,15740476,Tsao,1,2,0,1,3,2,2,0,1,2,0,0.864137252
337,337,338,15648064,Kennedy,1,0,1,1,2,0,2,1,0,0,0,0.0
338,338,339,15636624,Nwabugwu,2,1,0,1,5,2,1,1,0,0,1,11.713245
339,339,340,15807923,Young,1,2,0,1,10,2,1,1,0,0,1,2.648936302
340,340,341,15745844,Kerr,1,2,0,1,6,2,2,0,1,1,1,1.504107412
341,341,342,15786170,Tien,1,0,1,1,4,2,1,0,0,2,0,0.732432946
342,342,343,15681081,Marrero,0,1,0,2,5,0,2,1,1,0,0,0.0
343,343,344,15684484,White,0,0,1,1,8,0,2,0,0,1,0,0.0
344,344,345,15785869,Pisano,2,0,0,1,7,0,2,1,0,0,0,0.0
345,345,346,15763859,Brown,2,0,0,2,7,0,2,1,0,1,0,0.0
346,346,347,15658935,Freeman,1,2,0,1,9,2,2,1,0,1,0,0.773364978
347,347,348,15747358,Russell,1,2,1,2,3,2,1,1,1,0,0,5.294432483
348,348,349,15735203,Seleznyov,1,2,0,1,1,2,1,1,1,1,0,0.90778435
349,349,350,15576256,Yusupova,0,0,1,1,5,0,2,1,1,1,0,0.0
350,350,351,15659420,Foley,1,1,1,1,3,2,2,1,1,1,0,1.050550964
351,351,352,15593365,Shih,2,1,1,1,2,1,1,1,1,0,0,4.341589889
352,352,353,15777352,Ikedinachukwu,0,1,0,1,7,2,1,1,0,1,0,2.735065201
353,353,354,15812007,Power,1,1,1,1,6,0,2,1,1,1,0,0.0
354,354,355,15625461,Amos,1,0,0,2,1,2,2,1,1,1,0,1.27589011
355,355,356,15739438,Reed,0,0,1,1,0,0,2,1,0,2,0,0.0
356,356,357,15611759,Simmons,2,1,0,2,8,2,2,1,1,1,0,0.958259614
357,357,358,15661629,Ricci,0,1,1,1,9,2,1,1,0,2,1,0.725608975
358,358,359,15633950,Yen,2,0,1,2,1,2,1,1,1,1,0,0.825277092
359,359,360,15592386,Campbell,0,0,1,2,3,0,2,0,1,0,0,0.0
360,360,361,15803716,West,1,1,1,1,3,0,2,0,1,2,0,0.0
361,361,362,15696674,Robinson,1,2,0,2,2,2,1,0,1,0,1,65.01962534
362,362,363,15706365,Bianchi,1,0,0,2,9,2,1,1,1,2,0,0.540961509
363,363,364,15745088,Chen,0,2,0,1,9,2,2,1,0,0,0,9.05155296
364,364,365,15676715,Madukaego,1,0,1,2,9,0,2,1,1,2,0,0.0
365,365,366,15613085,Ibrahimova,1,1,0,1,3,0,1,1,1,2,0,0.0
366,366,367,15633537,Nolan,0,2,0,2,9,1,2,1,0,2,0,0.505708263
367,367,368,15594720,Scott,0,2,0,1,8,2,2,1,1,2,0,0.542638254
368,368,369,15684042,Blair,1,2,1,1,2,0,2,0,1,1,0,0.749465355
369,369,370,15583303,Monaldo,1,0,0,1,2,2,1,1,0,0,0,4.477810251
370,370,371,15611579,Sutherland,2,1,1,2,4,2,1,1,1,0,0,13.39345026
371,371,372,15774696,Cole,1,2,0,2,1,2,2,0,1,1,0,0.937221747
372,372,373,15694506,Briggs,1,2,1,1,0,2,2,1,1,2,0,0.587966634
373,373,374,15688074,Gregory,2,2,1,1,1,2,1,1,1,2,0,0.666178154
374,374,375,15759537,Bianchi,1,2,1,1,7,1,2,1,1,2,0,0.339032685
375,375,376,15758449,Angelo,2,0,0,1,8,0,1,0,1,0,0,0.0
376,376,377,15583456,Gardiner,2,2,1,2,10,2,3,1,1,1,1,0.957923296
377,377,378,15667871,Kerr,0,1,1,1,4,2,1,1,0,1,0,1.189399835
378,378,379,15677371,Ko,1,1,0,1,2,0,1,1,0,0,0,1.737993616
379,379,380,15629677,Distefano,1,1,0,1,2,0,3,0,0,2,1,0.0
380,380,381,15713578,Farrell,0,0,0,2,9,0,2,1,1,1,0,0.0
381,381,382,15591509,Milano,1,0,1,1,7,2,2,1,0,1,0,0.820706822
382,382,383,15568240,Ting,0,2,0,1,10,1,2,0,1,1,0,0.526031045
383,383,384,15622993,Boyd,1,2,1,1,8,2,2,1,0,1,0,0.858482348
384,384,385,15689294,Onyemaechi,1,2,1,2,3,2,1,1,0,1,0,1.284625512
385,385,386,15720910,Black,0,0,0,2,9,0,1,1,1,0,0,0.0
386,386,387,15721181,Oliver,1,1,1,2,6,0,2,1,0,0,0,0.0
387,387,388,15776433,Greco,2,1,1,2,2,0,2,1,1,2,0,0.0
388,388,389,15748936,Whitehead,1,1,0,2,2,0,2,0,1,2,0,0.0
389,389,390,15717225,Ikemefuna,0,0,0,1,10,2,2,1,0,0,0,17.43819182
390,390,391,15685226,Morrison,1,2,0,1,7,2,1,1,1,1,0,1.733132114
391,391,392,15785611,Onyeoruru,2,2,1,1,3,2,1,1,1,1,0,2.55882699
392,392,393,15573456,Cunningham,1,1,1,2,9,2,2,1,0,1,1,1.643400798
393,393,394,15684548,Demidov,0,1,1,1,8,0,2,0,0,0,1,0.0
394,394,395,15620505,Celis,1,1,0,1,0,2,1,1,1,1,0,1.363746351
395,395,396,15807432,Cheng,1,2,0,1,2,2,2,0,1,2,0,0.892600233
396,396,397,15584766,Knight,0,0,1,1,3,1,1,1,1,0,0,146.8900418
397,397,398,15612187,Morin,0,2,1,1,8,2,1,1,0,1,0,2.297195353
398,398,399,15762218,Mills,1,0,0,1,9,0,2,0,1,1,0,0.0
399,399,400,15646372,Outhwaite,1,0,0,2,1,2,1,1,0,2,1,0.738914454
400,400,401,15690452,Tung,1,0,1,2,1,1,1,1,0,1,0,0.58179116
401,401,402,15747795,Pai,1,2,0,1,4,2,1,1,1,2,0,0.84051634
402,402,403,15781589,Carpenter,2,1,1,2,8,0,2,0,1,2,0,0.0
403,403,404,15732674,Fennell,0,1,1,1,6,1,2,0,1,1,0,1.237112564
404,404,405,15642291,Fontaine,1,0,1,1,8,0,2,1,1,1,0,0.0
405,405,406,15692761,Pratt,2,0,1,1,9,0,1,1,0,0,0,0.0
406,406,407,15578045,Mitchell,0,1,0,2,9,2,1,0,0,2,1,0.813871852
407,407,408,15745354,Franklin,1,1,0,1,4,0,2,1,0,1,0,0.0
408,408,409,15701376,K'ung,1,2,1,1,10,2,2,1,1,2,0,0.958471694
409,409,410,15691625,Ko,0,2,0,2,3,2,1,1,0,1,0,1.295470548
410,410,411,15566594,McKenzie,1,1,1,1,10,0,2,0,0,1,0,0.0
411,411,412,15760431,Pino,2,0,1,1,1,0,2,1,1,1,0,0.0
412,412,413,15686302,Fisk,2,1,0,1,3,2,1,1,1,1,0,0.88520822
413,413,414,15801559,Chiang,1,2,0,2,9,2,3,1,1,2,1,0.965583091
414,414,415,15810432,Moseley,2,1,1,1,8,0,2,1,0,2,0,0.0
415,415,416,15809616,Hsiung,1,1,1,1,8,0,2,0,0,2,0,0.0
416,416,417,15720559,Heath,0,2,0,2,5,2,1,0,0,0,1,9.694629956
417,417,418,15695632,Dellucci,0,0,0,1,9,1,1,1,1,1,0,0.944047879
418,418,419,15659843,Li,1,0,0,2,6,0,2,0,0,1,0,0.0
419,419,420,15615624,De Salis,1,0,0,1,6,0,2,0,0,2,0,0.0
420,420,421,15810418,T'ang,2,2,0,2,3,2,1,1,0,1,1,1.239517712
421,421,422,15716186,Richardson,1,0,0,1,2,0,2,1,0,1,0,0.0
422,422,423,15674551,Fitch,0,2,1,1,7,2,1,1,0,0,1,13.74902809
423,423,424,15622834,Stevenson,1,0,0,1,4,0,1,1,0,1,0,0.0
424,424,425,15566111,Estes,1,0,1,1,9,0,1,1,0,0,0,0.0
425,425,426,15784597,Lattimore,1,0,1,1,9,2,1,1,0,1,0,1.656264766
426,426,427,15652883,Chung,0,2,1,1,10,2,2,1,0,1,0,0.838422297
427,427,428,15806964,Utz,1,0,1,2,0,1,1,1,1,0,0,2.940641992
428,428,429,15576313,Wei,0,2,0,1,9,1,1,1,0,1,0,0.936317374
429,429,430,15806467,Boyle,0,2,1,1,1,2,1,0,0,1,1,0.737607256
430,430,431,15597602,Nwachinemelu,1,2,1,2,3,2,1,1,1,1,1,1.903549277
431,431,432,15743040,Kuznetsova,2,2,1,2,2,2,2,0,1,2,0,0.640598471
432,432,433,15705521,Pisani,0,2,0,1,0,2,1,1,0,0,0,2.364554729
433,433,434,15595039,Manna,0,2,0,1,8,2,1,1,0,1,1,0.843467173
434,434,435,15799384,Collier,1,0,1,1,8,0,1,0,0,1,0,0.0
435,435,436,15581197,Ricci,2,0,0,2,3,2,1,0,1,1,0,1.160184266
436,436,437,15693737,Carr,1,2,0,1,4,1,2,1,0,1,0,0.615211687
437,437,438,15624623,Hs?,0,0,1,1,10,2,2,0,0,1,0,0.869825932
438,438,439,15783501,Findlay,2,0,0,1,2,2,2,1,0,1,0,2.471494332
439,439,440,15690134,Hughes,0,2,0,2,3,1,1,1,1,2,0,0.522101007
440,440,441,15782735,Chukwuemeka,1,0,0,1,3,0,1,0,0,1,0,0.0
441,441,442,15611088,Genovese,2,0,0,1,9,0,2,1,0,1,0,0.0
442,442,443,15672145,Swift,0,0,0,1,7,2,2,1,1,1,0,1.732022115
443,443,444,15732628,Ugoji,2,0,1,2,2,2,1,1,1,1,0,1.035552824
444,444,445,15787470,Parkinson,0,1,1,2,3,2,1,0,0,1,1,0.799758401
445,445,446,15803406,Ross,2,0,0,1,1,1,1,0,1,2,0,0.42491418
446,446,447,15730460,Oleary,2,0,1,1,2,0,1,0,0,1,0,0.0
447,447,448,15644572,Turnbull,0,0,1,1,4,2,1,1,1,1,0,1.252886602
448,448,449,15694860,Uspensky,1,0,0,1,6,1,1,0,0,1,1,0.490468882
449,449,450,15658169,Cook,2,1,0,2,6,2,2,1,0,1,0,1.020885763
450,450,451,15794396,Newbold,0,2,0,1,7,2,1,1,0,0,0,4.36424118
451,451,452,15785798,Uchechukwu,2,0,1,1,9,0,2,0,1,1,0,0.0
452,452,453,15710825,Ch'en,1,1,1,1,7,2,1,0,0,0,0,2.506094984
453,453,454,15668444,He,1,1,0,2,3,2,1,1,0,1,0,2.240856207
454,454,455,15726631,Hilton,2,0,0,1,6,2,1,0,1,1,0,2.251051841
455,455,456,15733797,Sal,0,0,1,1,5,0,2,1,0,2,0,0.0
456,456,457,15747960,Eluemuno,2,0,1,1,3,0,1,1,1,0,0,0.0
457,457,458,15634632,Titus,1,0,1,1,3,0,2,1,0,1,0,0.0
458,458,459,15707362,Yin,0,2,1,2,1,1,1,0,1,2,1,0.479522264
459,459,460,15662976,Lettiere,1,1,1,1,8,0,1,1,1,2,0,0.0
460,460,461,15732778,Templeman,0,2,1,1,1,2,2,1,1,2,0,0.570646968
461,461,462,15718443,Chibuzo,0,0,1,1,3,0,2,1,0,0,0,0.0
462,462,463,15670039,Sun,0,1,0,1,3,2,2,1,0,1,0,1.017004586
463,463,464,15773792,Evans,1,0,0,1,4,2,1,1,1,0,1,2.749071332
464,464,465,15613786,Ogbonnaya,2,1,1,1,4,0,2,1,1,2,0,0.0
465,465,466,15726032,Enyinnaya,1,0,1,1,9,1,1,1,0,1,0,1.308116811
466,466,467,15663252,Olisanugo,2,1,0,1,9,0,2,1,1,0,0,0.0
467,467,468,15593782,Brookes,2,2,0,1,5,2,3,1,0,1,1,1.820142528
468,468,469,15633283,Padovano,0,0,1,1,8,0,2,1,0,1,0,0.0
469,469,470,15749167,Fisk,2,0,1,1,3,0,2,1,1,2,0,0.0
470,470,471,15759298,Shih,1,1,1,1,10,2,1,1,1,2,0,0.759178435
471,471,472,15683625,Hare,1,0,1,1,1,2,1,1,0,0,1,7.259643034
472,472,473,15635367,Muir,2,0,1,1,2,1,1,1,0,0,0,3.302604296
473,473,474,15681705,Fanucci,2,0,1,1,8,0,2,1,0,1,0,0.0
474,474,475,15603156,Elewechi,0,0,0,1,1,0,2,1,0,1,0,0.0
475,475,476,15591986,Johnston,1,2,1,2,6,2,1,0,0,0,1,4.079673403
476,476,477,15798888,Pisano,1,2,0,1,1,2,1,1,1,2,0,0.642665471
477,477,478,15809722,Ankudinov,1,0,0,1,8,2,2,1,0,1,0,0.684130792
478,478,479,15677538,Nwokike,0,0,1,1,7,0,1,1,1,1,0,0.0
479,479,480,15797736,Smith,1,0,1,1,4,1,1,1,1,0,0,3.893819477
480,480,481,15695585,Atkins,2,1,1,1,6,2,1,0,1,2,0,0.863583985
481,481,482,15744398,Burns,0,0,0,1,5,0,2,1,0,2,0,0.0
482,482,483,15750658,Obiuto,2,0,1,1,8,0,3,0,0,1,0,0.0
483,483,484,15578186,Pirozzi,0,2,1,1,9,2,2,1,0,1,0,0.79463242
484,484,485,15676519,George,1,1,1,2,9,0,2,1,0,2,1,0.0
485,485,486,15637954,Lewis,2,0,0,1,0,2,1,1,1,1,0,2.894183321
486,486,487,15758639,Moran,1,0,1,1,7,0,2,1,0,1,0,0.0
487,487,488,15613772,Dalrymple,0,0,1,1,3,2,1,1,1,0,1,9.412159324
488,488,489,15731744,Carslaw,1,0,1,1,2,0,2,0,1,1,0,0.0
489,489,490,15807709,Kirby,1,2,0,2,9,2,1,1,1,1,0,1.798455393
490,490,491,15714689,Houghton,1,1,1,1,1,2,1,1,1,2,0,0.496756685
491,491,492,15699005,Martin,1,0,0,2,2,2,1,1,1,0,0,15.63190363
492,492,493,15624170,Tan,1,0,0,1,4,1,2,0,1,1,0,0.685447343
493,493,494,15725679,Hsia,0,0,0,2,6,0,1,0,0,2,1,0.0
494,494,495,15585865,Westerberg,1,0,0,1,2,2,2,0,0,1,1,1.26063922
495,495,496,15804256,Hale,2,2,1,1,8,1,2,1,1,1,0,1.265836091
496,496,497,15662403,Kryukova,1,0,0,1,6,2,2,1,0,1,0,1.673192262
497,497,498,15733616,Sopuluchukwu,2,0,1,1,5,1,1,1,1,1,0,0.564370607
498,498,499,15591995,Barry,2,2,1,1,8,2,2,1,1,1,0,0.956890277
499,499,500,15677020,Selezneva,0,0,0,2,8,0,1,0,1,1,1,0.0
500,500,501,15727688,Chizuoke,0,1,1,1,4,0,2,1,1,1,0,0.0
501,501,502,15715941,Lueck,1,0,1,2,5,0,2,1,1,1,0,0.0
502,502,503,15714485,Udinese,2,0,1,2,5,1,1,1,0,1,1,1.158575489
503,503,504,15730059,Udobata,1,1,1,2,9,1,2,1,1,1,0,0.69726076
504,504,505,15715527,Freeman,0,1,0,2,4,0,1,0,0,2,0,0.0
505,505,506,15576623,Outlaw,1,0,1,1,5,0,2,1,0,0,0,0.0
506,506,507,15805565,Obiuto,1,2,1,1,7,2,1,1,0,0,0,5.515885405
507,507,508,15677307,Lo,1,2,0,1,6,2,1,1,0,2,0,0.734459018
508,508,509,15773890,Okechukwu,2,0,1,1,5,0,2,1,1,1,0,0.0
509,509,510,15598883,King,1,1,0,1,2,0,2,1,1,1,0,0.0
510,510,511,15568506,Forbes,0,2,0,1,10,1,2,1,1,2,0,0.415539638
511,511,512,15761043,Macleod,1,2,0,1,6,1,2,1,0,1,0,0.882546201
512,512,513,15782236,Gibbs,2,1,1,1,5,0,2,0,0,1,0,0.0
513,513,514,15593601,Isayev,2,0,1,1,6,2,1,1,1,0,0,10.19271792
514,514,515,15682048,Pisano,1,0,0,2,3,2,1,1,1,1,1,2.029318771
515,515,516,15746902,Belstead,2,1,1,1,9,0,2,1,0,1,0,0.0
516,516,517,15752081,Vassiliev,0,0,0,2,10,0,3,0,1,1,1,0.0
517,517,518,15781307,Schneider,2,2,1,1,7,2,2,1,0,1,0,0.883515791
518,518,519,15775912,Mazzanti,1,0,1,2,4,2,2,0,1,2,1,0.569343108
519,519,520,15745417,Knipe,1,0,1,2,6,1,1,0,1,1,0,0.709141446
520,520,521,15671256,Macartney,2,0,0,1,1,2,1,1,0,2,1,1.123029555
521,521,522,15653547,Madukwe,2,0,1,2,7,2,1,1,1,1,0,1.101883651
522,522,523,15595766,Watts,0,1,1,1,5,1,2,1,1,1,0,0.673809883
523,523,524,15742358,Humphreys,1,2,1,1,8,2,1,1,1,1,0,0.872705321
524,524,525,15763274,Wu,1,0,1,2,3,2,1,0,0,1,0,1.24731999
525,525,526,15786063,Chin,2,0,0,1,2,0,2,1,1,1,0,0.0
526,526,527,15600258,Chesnokova,1,0,1,2,2,0,2,1,1,2,0,0.0
527,527,528,15573318,Kung,1,0,1,1,8,0,2,1,0,2,0,0.0
528,528,529,15653849,Lu,0,2,0,2,3,2,1,1,0,0,1,3.978673996
529,529,530,15694272,Nkemakolam,1,0,1,1,1,1,1,1,1,1,0,0.824054891
530,530,531,15736112,Walton,0,1,0,2,2,2,2,1,1,0,0,3.984875028
531,531,532,15749851,Brookes,1,1,0,1,4,2,1,0,1,1,0,2.263178807
532,532,533,15663478,Baldwin,2,0,1,1,6,1,1,1,1,1,0,1.172365365
533,533,534,15592300,Mai,0,1,1,1,10,1,1,1,0,1,0,0.773816575
534,534,535,15567832,Shih,0,0,0,1,7,2,1,1,0,1,0,2.116942153
535,535,536,15776780,He,1,0,1,2,1,0,1,1,0,1,1,0.0
536,536,537,15592846,Fiorentini,1,2,1,1,10,2,2,1,0,1,0,2.169005704
537,537,538,15739803,Lucciano,1,1,1,1,9,0,2,1,0,1,0,0.0
538,538,539,15794142,Ferreira,0,2,0,2,5,2,3,0,1,0,1,6.29382158
539,539,540,15762729,Ukaegbunam,2,2,0,1,1,2,1,1,0,1,1,1.515795358
540,540,541,15667896,De Luca,2,0,1,1,8,2,2,1,1,1,0,1.110899483
541,541,542,15626578,Milne,1,0,1,1,9,0,2,1,1,2,0,0.0
542,542,543,15776223,Davide,1,0,0,2,4,1,1,1,1,1,0,0.605947598
543,543,544,15705953,Kodilinyechukwu,2,1,1,2,0,2,1,1,0,1,1,1.552206556
544,544,545,15802593,Little,0,0,0,2,7,0,3,0,1,1,1,0.0
545,545,546,15615457,Burns,2,1,0,2,2,2,2,1,0,1,0,0.88951082
546,546,547,15708916,Paterson,1,0,1,1,0,0,2,1,0,0,0,0.0
547,547,548,15720187,Han,0,2,0,1,7,2,2,1,0,0,0,3.437545233
548,548,549,15595440,Kryukova,0,0,1,2,7,2,2,1,1,1,0,1.615282008
549,549,550,15600651,Ijendu,2,0,1,1,1,0,3,1,1,0,0,0.0
550,550,551,15750141,Reichard,2,2,0,1,3,1,2,1,0,0,0,2.270637119
551,551,552,15657284,Day,1,2,1,2,6,2,1,1,1,0,1,51.41493844
552,552,553,15763063,Price,1,1,0,1,10,2,1,1,0,1,0,1.057150106
553,553,554,15709324,Bruce,0,0,1,1,7,0,2,1,0,1,0,0.0
554,554,555,15711309,Sumrall,0,2,1,1,3,2,1,1,0,2,0,0.672260733
555,555,556,15775318,Lu,1,1,0,2,3,2,3,0,1,2,1,0.807383719
556,556,557,15705515,Lazarev,1,2,1,1,5,2,2,1,0,2,0,0.867165648
557,557,558,15634844,Miller,1,2,1,2,3,1,1,1,0,2,1,0.478077575
558,558,559,15717046,Wentworth-Shields,2,1,1,2,3,0,2,1,1,0,0,0.0
559,559,560,15571816,Ritchie,2,1,0,2,5,0,1,1,1,0,0,0.0
560,560,561,15670080,Mackenzie,1,2,0,1,7,2,1,0,1,1,0,0.759650424
561,561,562,15800440,Power,1,1,1,2,1,2,1,0,1,1,0,1.843647799
562,562,563,15665678,Tan,1,1,1,1,8,2,1,1,1,1,0,2.062183301
563,563,564,15665956,Pendergrass,0,0,0,2,1,0,1,1,0,1,1,0.0
564,564,565,15788126,Evans,1,1,0,1,6,2,1,1,1,0,0,9.934293208
565,565,566,15811773,Hsia,0,0,1,1,4,0,2,1,1,1,0,0.0
566,566,567,15651674,Billson,0,1,0,2,2,0,1,0,0,2,1,0.0
567,567,568,15689614,Teng,1,1,0,2,1,2,1,1,1,0,0,3.629948174
568,568,569,15795564,Moretti,2,2,1,1,5,2,2,1,1,1,0,1.618257196
569,569,570,15706647,Jordan,2,0,1,1,7,0,3,1,1,2,0,0.0
570,570,571,15728505,Ts'ao,1,0,1,2,1,2,2,1,1,1,0,1.603199373
571,571,572,15730076,Osborne,1,0,1,2,1,0,1,1,0,1,1,0.0
572,572,573,15622003,Carslaw,2,0,1,1,9,1,2,1,0,2,0,0.573097213
573,573,574,15607312,Ch'ang,1,1,0,2,10,0,2,1,1,2,1,0.0
574,574,575,15644753,Hung,2,1,1,1,3,2,1,1,1,0,0,3.592659093
575,575,576,15653620,Gordon,0,0,0,1,8,0,2,1,1,0,0,0.0
576,576,577,15761986,Obialo,0,1,0,1,3,2,1,1,0,1,0,1.83523591
577,577,578,15633922,Gray,2,0,1,1,4,2,2,0,1,1,0,0.854591558
578,578,579,15734674,Lin,1,0,0,2,6,0,1,1,0,1,0,0.0
579,579,580,15658032,Hopkins,1,0,1,1,2,0,2,1,1,1,0,0.0
580,580,581,15692671,Dobson,1,1,1,1,8,0,2,1,0,2,0,0.0
581,581,582,15737741,McKay,1,1,0,1,2,2,2,0,1,1,1,0.99213552
582,582,583,15576352,Revell,1,1,0,2,3,0,2,0,1,0,0,0.0
583,583,584,15753719,Rickards,0,2,0,1,9,1,1,1,0,1,0,0.939220241
584,584,585,15803689,Begum,1,2,0,2,1,2,2,0,0,1,1,2.17892526
585,585,586,15718057,Onyinyechukwuka,2,0,0,2,2,2,1,0,0,2,1,0.562017774
586,586,587,15722010,Zuyev,1,1,1,2,9,2,1,1,0,0,1,4.790702053
587,587,588,15680998,Nwankwo,2,0,1,2,5,0,1,1,1,1,0,0.0
588,588,589,15614782,Hao,0,0,1,1,1,0,1,1,0,2,0,0.0
589,589,590,15591047,Ma,0,1,0,2,6,2,2,0,0,1,1,1.068018039
590,590,591,15788291,Okwuadigbo,1,2,0,1,7,2,1,1,1,1,1,2.555134823
591,591,592,15604044,Mitchell,1,0,1,1,8,2,1,1,0,0,0,103.7209463
592,592,593,15679587,Chan,1,0,0,1,9,2,1,1,1,0,0,4.618329606
593,593,594,15775153,Buchi,1,1,1,1,4,1,1,0,0,1,0,0.560623182
594,594,595,15603925,Greco,2,1,0,1,4,2,2,0,1,0,0,4.551837636
595,595,596,15680970,Lombardi,1,2,0,2,2,2,1,1,0,2,0,0.696121701
596,596,597,15697183,Uchenna,1,1,1,2,9,0,2,1,0,1,0,0.0
597,597,598,15567446,Coffman,1,2,1,1,9,2,1,1,1,0,0,3.618022077
598,598,599,15637476,Alexandrova,1,2,0,2,5,2,1,0,0,0,1,17.6157629
599,599,600,15714939,Fallaci,0,2,0,1,4,2,1,0,1,0,0,4.394106159
600,600,601,15683503,Hudson,1,0,0,2,8,0,3,0,1,1,1,0.0
601,601,602,15645569,Mai,2,1,0,1,7,2,2,1,1,2,0,0.729184366
602,602,603,15782569,Stout,1,0,0,2,9,0,1,0,1,1,0,0.0
603,603,604,15592387,Burke,0,0,1,1,5,0,1,1,0,1,1,0.0
604,604,605,15609286,Chadwick,1,0,1,1,10,2,1,1,1,1,0,1.589023535
605,605,606,15814035,Lawrence,1,0,1,1,9,0,1,1,1,1,0,0.0
606,606,607,15661249,Bellucci,1,0,1,2,4,0,2,0,1,1,0,0.0
607,607,608,15629117,Harper,1,0,1,1,10,0,2,1,0,0,0,0.0
608,608,609,15607170,Boyle,1,0,1,1,5,0,2,1,1,1,0,0.0
609,609,610,15586585,Duncan,1,2,0,2,2,2,1,1,0,1,0,1.284789032
610,610,611,15686611,Moss,0,0,1,1,10,2,1,0,0,2,0,0.75112158
611,611,612,15603203,Avdeyeva,1,0,0,1,6,0,2,1,0,0,0,0.0
612,612,613,15619857,Crawford,1,0,0,2,2,2,1,1,1,0,0,9.524900767
613,613,614,15805062,Lynton,1,1,1,1,1,1,1,1,1,1,0,1.119890079
614,614,615,15660271,Duncan,1,2,1,1,8,2,1,1,1,2,0,0.83363429
615,615,616,15745295,Gether,2,1,0,1,0,0,1,1,0,1,1,0.0
616,616,617,15719352,Davidson,2,1,1,1,6,2,2,1,0,1,0,1.899528938
617,617,618,15766575,Larionova,1,2,0,2,8,2,1,1,0,2,1,0.727599593
618,618,619,15594594,Loggia,0,1,1,2,7,2,1,1,1,1,0,1.599522802
619,619,620,15646161,Steinhoff,1,1,0,1,8,0,2,1,1,2,0,0.0
620,620,621,15682585,Guerra,1,0,1,1,9,2,1,1,0,1,0,1.604872242
621,621,622,15603134,Pai,1,1,0,1,10,2,1,0,1,2,0,1.105284344
622,622,623,15636444,Craig,0,2,0,2,5,2,2,1,1,1,0,1.866109754
623,623,624,15773456,Lazareva,1,2,1,1,3,2,2,0,1,1,0,1.627252147
624,624,625,15745307,Ch'iu,0,1,0,2,2,2,1,0,1,0,0,4.876932473
625,625,626,15604119,Alderete,2,1,1,1,7,2,1,0,0,1,0,0.873326116
626,626,627,15626900,Kung,0,0,1,1,1,2,1,1,1,1,0,1.506038089
627,627,628,15605447,Palermo,2,0,1,2,2,1,1,1,0,0,0,10.21664199
628,628,629,15589030,Ts'ai,1,0,1,2,1,0,2,1,1,1,0,0.0
629,629,630,15692463,Rahman,2,1,0,1,3,2,1,1,0,0,0,3.158205262
630,630,631,15712403,McMillan,1,0,0,2,1,0,1,1,0,1,1,0.0
631,631,632,15811762,Pickering,0,2,0,2,6,2,1,1,0,1,1,2.015305631
632,632,633,15718673,Mirams,2,1,0,1,10,1,1,1,0,1,0,1.206112956
633,633,634,15724282,Tsao,0,2,1,2,3,2,2,1,1,0,0,13.53979732
634,634,635,15738181,Douglas,2,0,1,1,6,1,2,0,0,0,1,1.356401483
635,635,636,15633648,Jideofor,1,1,0,2,5,0,2,1,0,1,0,0.0
636,636,637,15603323,Bell,1,1,0,1,1,0,2,0,0,1,0,0.0
637,637,638,15583725,Mairinger,1,0,1,2,1,2,1,0,1,2,0,0.821949544
638,638,639,15588350,McIntyre,2,0,0,2,10,2,1,0,1,0,0,6.100168316
639,639,640,15798398,Pagnotto,2,0,0,1,4,2,1,0,0,2,0,0.710489033
640,640,641,15784844,K'ung,2,1,1,2,5,2,1,1,0,2,1,0.741037418
641,641,642,15580684,Feng,1,0,0,1,5,2,1,1,0,0,0,2.658941031
642,642,643,15809663,Donaldson,0,0,0,1,1,2,1,1,1,1,0,1.131987512
643,643,644,15640078,Chambers,1,2,0,1,5,2,1,1,0,2,1,0.778055365
644,644,645,15698786,Marcelo,2,0,0,1,9,2,1,1,0,0,1,4.921269549
645,645,646,15569807,Ejimofor,1,0,0,1,8,0,1,1,0,0,1,2.046600277
646,646,647,15730830,Dale,2,0,0,1,3,0,2,1,1,1,0,0.0
647,647,648,15805112,Pokrovsky,0,0,1,1,7,1,1,1,0,0,0,9.142999254
648,648,649,15633064,Stonebraker,0,0,0,1,4,0,2,1,0,1,0,0.0
649,649,650,15703119,Liang,1,0,1,1,6,0,2,1,1,1,0,0.0
650,650,651,15730447,Anderson,1,0,0,2,4,0,2,1,1,2,0,0.0
651,651,652,15813850,Christian,2,0,1,2,7,0,1,1,1,0,0,0.0
